Comment ID,Type,Affiliation,Location,Title,Date,Category,Rated by,Rating,Body
29262,post,IBM Employee,United States,Marketing ROI for Social,2/8/2011 17:03, Best practices & lessons learned ,1,4,"I am starting to see 3rd party firms, like Zuberance, confirm that advocacy programs where companies identify and energize customer advocates are getting up to 10X ROI in media and sales value. In other words, for every $1 a company invests in energizing Advocates, the company gets $10 in positive word of mouth impressions and sales. This is significantly higher than the return that marketers get from paid search campaigns on Google and other marketing approaches. Customer advocates are highly-satisfied customers who pro-actively recommend their favorite brands and products online and offline, without being paid to do so."
29445,reply,IBM Employee,United States,Building/measuring positive sentiment,2/8/2011 19:16, Products & services ,0,0,"Scott, Zuberance is a very interesting example. I'd also site Ignite Social Media http://www.ignitesocialmedia.com as a leader in this space. And their model comes back to content. While content is king, relationships are golden."
29703,reply,Large Enterprise,United States,Marketing ROI for Social,2/9/2011 2:10, None ,0,0,"Scott, I also think most of the work around Social Marketing ROI is being performed in the Retail sectors. I would like to see the Industrial\Manufactoring\Channel sectors undergo some more analysis. There could be great potential for Social in the Industrial\Manufactoring sectors especially around supply chain.  good post, thanks"
44048,reply,IBM Employee,United States,Beyond Retail,2/9/2011 13:38, Best practices & lessons learned ,0,0,"Richard, I agree, retail tends to be the popular example for using social tactics to build customer loyalty. But we are seeing similar success in other industries. For example, China Telecom, the largest fixed-line service and third-largest mobile telecommunication provider in China. To stay competitive, the Shanghai branch of China Telecom wanted a way to accelerate creation of new telecom services by optimizing use of its employee base in a unified innovation process.  They developed an innovation platform with a Web portal interface that enables collaboration among employees, partners and customers. The portal accepts ideas from this enlarged community, expanding the sources of innovation and helping to filter the best quality ideas. More than 550 new ""voices"" joined the development process in the first six months of the portal launch, with publication of the first idea a mere ten minutes after launch. Marketing  ...   teams can analyze new intelligence gathered directly from consumers' Web 2.0 entries and introduce new services with the knowledge that subscriber demand exists. More product ideas of higher quality reduce opportunity costs and risks, and increase the chances of marketing success. This solution enables the company to deliver exciting products to the marketplace at a faster pace than ever before."
44509,reply,IBM Alumni,United States,Manufacturing/Supply Chain,2/9/2011 17:55, Strategic ,0,0,"Richard,  I'm currently working with a company where we are focusing much of our efforts around Manufacturing and their supply chain constituents..ie. Wholesalers, retailers etc. We help companies build closed loop marketing systems that integrates with Supply Chain and ERP data so as to help them better align demand with their manufacturing schedules and processes. I believe there is a huge opportunity in this market in helping companies maximize their investments in supply optimization by integrating with systems that drive demand. That's the promise of CRM."
44057,reply,IBM Employee,United States,Is this an IBM case study?,2/9/2011 13:46, Products & services ,0,0,"Hi Scott, is this an IBM example? I'd love to know. I develop Smarter Planet content for ibm.com"
30345,reply,IBM Employee,United States,Yes it is,2/9/2011 19:44, Best practices & lessons learned ,0,0,You bet. We are writing this up in a broader whitepaper on Social Business. Just shoot me a note.
44359,reply,IBM Employee,Argentina,ROI for social,2/9/2011 15:08, Policy & standards ,0,0,And what about ROI for Social within the enterprise? I mean when Social is used within the Firewall.  How do we measure and demonstrate value in terms of ROI?
44453,reply,IBM Employee,United States,Great example,2/9/2011 19:47, Best practices & lessons learned ,1,3,"Marcelo, we are seeing this with Sogeti. One of the world's leading providers of IT consulting services and solution integration. As it expanded across 15 countries, information silos made locating and collaborating with the vast expertise in the company difficult. Sogeti needed new ways to foster teamwork and peer communication among its many business groups and locations.  To tie together over 20,000 people across 200 locations, Sogeti deployed an enterprise-wide social networking and collaboration platform for finding and leveraging expertise, knowledge transfer, close teaming across distances and sharing of best practices. Now, integrated multiple active directories provide a unified approach to identifying expertise wherever it may be. Easier access to the tacit knowledge of others helps co-workers develop their skills, and fast identification of people's skills supports efficient staffing with the right people for any project or mission. Together, accelerated knowledge transfer, better use of expertise and the ability to staff the right people quickly is preparing Sogeti to enter new markets. And being able  ...   to share rather than having to reinvent key processes is yielding significant savings in project startup costs."
44653,reply,IBM Employee,United States,ROI,2/9/2011 22:49, Best practices & lessons learned ,1,4,"I've discussed ROI and built business cases for many a customer, and often times, executives want firm/hard #'s to rationalize a buying decision. We can certainly an ROI, as there is significant time savings from finding expertise, improving employee satisfaction, reducing employee turnover, improving the on boarding process, shortening the education & training timeline for new hires, reduce the need to send around large files, thus reducing storage and/or redundant emails with attachments. Hard #'s are easy, but the customer(s) have to work with the vendor to validate that they buy in to the phiolosphy and the savings stated. The last time I bought a car, I didn't do an ROI analysis, as I know I need a car to get to and from customer meetings, personal engagements, etc....  I don't remember when someone did an ROI on whether or not to buy Satellite or Cable TV. To me, Social Collaboration Tools are in the same venue. You  ...   need them! An ROI is nice, but by the time you think you have a solid ROI, your losing more ground to your competition."
44731,reply,IBM Employee,Austria,Great point - Metrics need not be constant,2/10/2011 2:48, None ,0,0,"@Bill Totally agree with you. If one get's stuck on a linear causal link between social media activity and your balance sheet you are going to get in trouble.  It is about pilots, testing metrics and then testing the results based on the softer metrics. I"
30564,reply,Self-employed,Australia,metrics for Marketing ROI,2/10/2011 4:00, Best practices & lessons learned ,0,0,"I've posted these metrics on another thread but they might be more relevant here.  I've always found that the best way to get organizational buy in is to agree to a set of metrics & kpi's.  Jeremiah Oyang from Altimeter Research teamed with John Lovett of Web Analytics Demystified to answer this very question. If you go to either co's website you can download the (free) report.  ...     I'm a big fan of both groups and have adopted these equations with my clients.      1. SHARE OF VOICE  = Your Brand Mentions   divided by    the Total Brand Mentions of your competitors.    This can be applied to a single competitor or a 'category'    2.AUDIENCE ENGAGEMENT   = Comments + Shares + Trackbacks   divided  by Total Views     3.CONVERSATION REACH  = Total People Participating   divided by    Total Audience Exposure     4. ACTIVE ADVOCATES  = # of Active Advocates (w/in past 30 days)   divided by  Total Advocates    5. ADVOCATE INFLUENCE    = Unique Advocate's Influence   divided by    Total Advocate Influence     6.ADVOCACY IMPACT   = Number of Advocacy Driven Conversations    divided by    Total Volume of Advocacy Traffic     7.ISSUE RESOLUTION RATE   = Total # Issues Resolved Satisfactorily    divided by    Total # Service Issues     8.RESOLUTION TIME    = Total Inquiry Response Time    divided by    Total # Service Inquiries     9.SATISFACTION SCORE    = Customer Feedback    divided by  All Customer Feedback     (There are numerous calculations and established methods for determining customer satisfaction, which include inputs such as: quality, delivery, perceived value and overall performance. Any combination of these or other important metrics on a weighted scale should comprise a numeric satisfaction score.)     Like all metrics,establish benchmarks,identify trends,test, measure and improve."
30765,reply,IBM Employee,United States,Compare to Google search for $ Values,2/10/2011 15:35, Best practices & lessons learned ,0,0,"One way to show value is to measure your click-thrus on marketing assets like webinars, white papers, videos, etc. We use a social media campaign tool to track clickthrus from twitter, facebook, blogs, youtube all into one dashboard for our marketing team.  1) Count your social click-thrus to these assets = 1000 per month for example  2) Find out what it cost on average to purchase your keywords on google ($6 us)  3) Simply multiply your click-thrus times the avg google keyword buy and you get a pretty valid number.  1000X$6  ...   = $6000 per month in value.  This doesn't mean you stop buying keywords because social must be part of your ""integrated plan"". But it does allow you to show ""real"" dollar value to your executive teams!"
45031,reply,Large Enterprise,France,is ROI relevant for social networking?,2/10/2011 16:12, None ,1,3,"I heard someone recently who suggested to talk about ROE = Return On Engagement, rather than ROI.  Though I don't know how to measure an ROE, I like this idea for 2 reasons:  * I'm pretty convinced that social media is more an investment and a long-term way to connect with people, which will indirectly (and maybe directly, later) impact business. It is not when you will need these connections that you will be able to create them. It is now that you should create these links, just like you manage your own personal network, without any instant payback. Thus this idea of ""engagement""  *  ...   ROI is too much used for existing marketing approach, and tends to be rather short-term, so better choose another term to clearly highlight it is something different  ==> what do you think of ""ROE""?  ==> any other existing term or suggestion which would be more appropriate?"
31062,reply,IBM Employee,France,...Not everything that counts can be counted !,2/10/2011 20:13, Strategic ,1,3,"Not everything that can be counted counts, and not everything that counts can be counted..  To piggyback on Albert Einstein's quote, I believe that we should be very careful and not rush too quickly and try to define metrics and ROI objectives for Social Business, at least as long as we do not fully understand how it ""works"" !  I run an initiative here in France called Club Alliances, and we leverage Social Media and Social Networks for credibility, visibility and inbound Marketing in a B2B environment.  ...   After 18 months of experimentations, I definitely believe that we should better focus on making Social Business work instead of spending too much time trying to rationalize and justify, because of this ROI cult [or even ROE - BTW, Thierry, my colleague from Marketor is a big fan of ROE...]"
45274,reply,IBM Alumni,India,Wonderful Case Studies ... and counting,2/10/2011 20:51, Strategic ,0,0,"I am sure you checked the walmart,Amazon Entry stats for thanksgiving on social media alone.  Here are some more cases for you to go through and see how people got benefited from SM http://bit.ly/hjntFr"
29061,post,Academia,United States,Testing ideas with social,2/8/2011 15:38, None ,0,0,"How many jammers have used their social media outposts to do some audience testing? What successes (or failures) have you had? If you've had success, what's your best tip?"
29436,reply,IBM Employee,United States,yes' I've used blog to do Audience testing,2/8/2011 19:14, Best practices & lessons learned ,0,0,"Most definitely yes, I use and continue to use my blog (www.notesdesignblog.com) and twitter @lotusdesign, to get feedback on design ideas to make sure that we havne't done something stupid for, say, all the Asia-pacific users or things like that."
43604,reply,Academia,United States,What have you tried?,2/8/2011 21:56, None ,0,0,What have you tried that works?
44035,reply,IBM Employee,Australia,Blog to do Audience Testing for Notes Design,2/9/2011 3:19, Best practices & lessons learned ,0,0,"I am interested to find out how people are ""invited"" to audience testing? For example, Mary Beth uses a blog for Lotus Notes design feedback, however, how do people participate in the blog? Is it by invitation to ""friends"" (closed group) or a broadcast / advertisement to a more open audience eg: users using Notes.  The question is focussed on understanding the better practice for using social media in audience testing"
44431,reply,IBM Employee,United States,Completely open to anyone,2/9/2011 16:28, Products & services ,0,0,"Steve - the www.notesdesignblog is completely open and external. I wish more end users would actually read and comment -- it tends to be the administrators who comment.  yes, in some cases I have to refrain from blogging about patentable new ideas until we submit the patent paperwork. (for those situations I rely heavily on our design partner program, which is under NDA)"
44959,reply,IBM Employee,United States,Attracting more participants in testing,2/10/2011 14:51, Products & services ,0,0,What sorts of things have you tried to get more participants to comment? How are you trying to drive more traffic?
30117,reply,IBM Employee,United States,Testing by default,2/9/2011 15:13, None ,0,0,"I'm sure Netflix did not mean to test their new business model via social media, but that is exactly what they did in January. It was a brief blog post on their site telling customers that they will no longer be able to add movies to their mail order DVD queue if the title is available for streaming and mobile devices. Netflix's desire to move away from the mail order DVD business was met with a wave of angry responses by customers in blog posts for all to see.  Do you think Netflix will listen and engage with the customers who are being so vocal about the services they would like to see or ignore the dialogue?  ...   Do you think companies should use social to test strategies before investing funds to change their business models?"
30207,reply,Academia,United States,Testing with social may speed up the process,2/9/2011 16:20, None ,0,0,"Just read an interesting blog post by Shel Holtz on the Groupon Super Bowl commercial about Tibet. He has an interesting take on waiting and watching before backpedalling. Wonder if that would work for Netflix ...  I think testing through social media could speed up certain processes, but it could also create an unholy mess. Anyone have any tips on where to start?"
45043,reply,Large Enterprise,France,"For sure it is fast, but how you measure results?",2/10/2011 16:22, None ,0,0,"If you post a ""strong opinion"" on a blog or forum, for sure you will get instant feedbacks. No need to spend a long time preparing a survey, finding contacts, organise meetings ... So to quickly get some qualitative feedbacks, I think it is pretty good (well, depends on the subject & target, of course). I made some tests and found it quite interesting to capture opinions, arguments, counter-arguments ... and sometime detect opinion leaders on the subject.  But for me the point is how do you evaluate these feedbacks? How representative are there? Because the people who are coming and interacting on the web are a very small portion of all the potential buyers (including thos who are not ""connected"" on the web)?  ...   Any experience on evaluating the relevance of such tests ?"
31047,reply,Academia,United States,"Less single issue, more a committed audience",2/10/2011 20:03, None ,0,0,"Laurent, I was thinking more of using a Facebook fan base, for example. Our fans are very opinionated (pro and con), and I think we could ask them questions about small changes first -- almost like a free focus group."
44929,post,IBM Employee,United States,TwelpForce,2/10/2011 14:18, Products & services ,1,5,"One of the ideas I think can help people engage and understand their connect customers is something like BestBuy's TwelpForce.  This model when done properly allows such an organization to be a thought leader in a space, serve customers and create a meaningful virtual relationship."
44792,reply,IBM Employee,United States,TwelpForce as best practice for customer engagemt,2/10/2011 14:54, Best practices & lessons learned ,0,0,What is it about TwelpForce that makes it a best practice for customer engagement?
45041,reply,IBM Employee,United States,CRM,2/10/2011 19:45, Best practices & lessons learned ,1,5,"An application of the practices behind twelpforce would:  - act as another cog in the CRM wheel. You have a potential customer with every question asked. Its up to you to not only answer their question, but to allow followup to develop that long term relationship.  - questions and answers as a whole provide a base of knowledge to draw others to you as a knowledge resource - potentially as a thought leader in your space -esp combined with external blogs, external communities and the like.  - questions asked, combined with some analytics data can give you insights into what your potential customers are thinking which could drive innovation,  ...   and new product and service development."
30600,post,IBM Employee,United States,How can we better engage IBM customers,2/10/2011 6:32, Processes & operational ,0,0,"Numerous studies tell us that standout organizations work more closely (and systemically) with their customers and partners. It leads to better relationships, products, revenue and profits. IBM has great on premise and cloud products at our disposal. How can IBM use its social business tools to interact and engage with our customers?"
30630,reply,IBM Employee,United Kingdom,Can IBM use soc. bus. to engage with customers?,2/10/2011 10:06, Best practices & lessons learned ,0,0,"I think its an interesting question Sean.  The best examples of companies using social media to engage with customers are companies that are interested in individual people, not just other businesses. Social Media is all about the individual, their personality, likes, dislikes, interests, and I think there is a massive challenge for a corporate like ours to work out how to get the most out of social media on a business to business level, as well as with individuals who might be our customers.  Part  ...   of me wonders whether its even possible. For example ""IBM"" doesn't have a facebook page... is that a bad thing? or is it a necessity in an organisation so large?  The one area in which I think we could definitely make more use is in sharing experiences with our customers and partners - encouraging staff internally to engage through social media (at the moment I think people are mostly nervous they'll get in trouble for tweeting about their company!) and then using the analytics tools available to us to give us an idea of opinions of products or success stories."
44822,reply,IBM Employee,United States,IBM on Facebook,2/10/2011 15:27, People & culture ,0,0,"IBM does have a very active presence on Facebook. There are multiple pages, representing different divisions of the company. For example, I encourage you to look at (and “like”) the Public Sector Consulting Facebook page. http://www.facebook.com/IBMPSC#!/IBMPSC?v=app_4949752878 The page provides an overview of services offerings, upcoming events, thought leadership and even an area for searching for careers at IBM.  ...   The power (and necessity) to having a Facebook page is that our clients, partners and recruits expect it. But more than that, a Facebook page and other social media outlets allow for more than just the one way communication the standard webpage provides. Visitors to an organization’s Facebook or LinkedIn page can view the network of people interested in or associated with that company. Social is about the power of connecting people. By being able to view the network of people and then reach out to that network, social helps to engage our audience.  It is impossible for IBM or any company to be all things to all audiences online. By that I mean, you are not always going to know exactly why a person seeks out your organization. And when they do view your page, they may or may not find the information they seek. By using social media, you can provide visitors more than just the standard ""contact us"" button on a website. You provide them a network, a community, a group of people with names and faces and profiles with which they can connect and engage further - as an employee, partner or customer."
30912,reply,IBM Employee,United States,Another IBM Facebook page,2/10/2011 17:10, Best practices & lessons learned ,0,0,"I agree that social media is about the individuals...and the more individual IBMers are involved in social media, the more IBM, as a company, will be recognized as a social business. I've been using Facebook as a way to connect with our internal/external community, although I'm always looking for ways we can expand its use (along with other social media tools). I'd be interested in your suggestions.  www.facebook.com/lotustechinfo"
45151,reply,IBM Employee,United States,Create our own network?,2/10/2011 18:09, Processes & operational ,0,0,"Why would we not create our own network for individuals that do business with IBM in industries? We could do that with LotusLive or Lotus Connection. Would that work? Make it an extension of the ""enagement process"" with our teams"
30810,reply,IBM Employee,United States,New Social Business & Smarter Planet Apps,2/10/2011 16:22, Best practices & lessons learned ,0,0,See this post in the jam for details on new mobile applications https://www.collaborationjam.com/minijam3/jam/discussionThread.do?gt=true&jamId=83289&f=75424&c=30801#30801
30918,reply,Analyst,United States,Non-Traditional Communities,2/10/2011 17:11, Best practices & lessons learned ,1,3,"Sean - one idea might be to work with some of your F1000 business brand customers to create non-traditional collaborative forums that engage their customers (using IBM social / collaborative technologies). Salesforce has done some interesting things in this regard (e.g., Starbucks), and I would think that IBM would be well served here as well - and it would create good buzz for the brand."
45017,reply,IBM Employee,United States,really interesting Idea,2/10/2011 18:19, Processes & operational ,1,4,"Really like that idea, how do we do this? How would you suggest we go about this?"
44002,post,IBM Alumni,United States,Businesses Have to use Social Media,2/9/2011 2:12, Processes & operational ,0,0,"There is no other way.. the world is no longer the same the way we communicate with friends, family and co worker is no the same.. we now live in a world connected by social media (most popular web).  I will definitely expect my business to give me options to interact with them in more adoptable social way, Business owners must communicate directly to target customers and groups or individual via social media .. nothing can be more engaging expect social medium's.  This is a must do for Business, old way to send communication to customer must be changed and moved to all new way using social media"
29712,reply,IBM Alumni,United States,Here are few measurable items,2/9/2011 2:16, People & culture ,0,0,"Think about future customer, where they spend most of their time.  1) Local shops or Community Centre?  2) In front of TV  3) In from of Radio.  4) On roads looking at billboards.  ...   OR  1) Facebook or other socal network sites.  2) YouTube or similar.  3) twitter or similar.  I am 29 and I may never able to see a communication which is being done only on TV, I no longer watch TV. or via tradition communication method, its hard for me to keep up with snail mails sent by businesses"
30267,reply,IBM Employee,United Kingdom,agree with that,2/9/2011 17:28, People & culture ,0,0,"Agree - Social is targetted information to opted-in followers. What's more, they probably carry a portable device - all the time - anywhere - and configure their device access modes (hours of the day / notification types) and at the click of a button have access to detailed information, the author of the piece, other people who followed the idea.  Opportunities for branding, messaging, offers, technical help, reminders, discussions, in-app purchases all where your customer is all of the time. Managed well, social brings those thins to people that matter to you."
30234,reply,IBM Employee,United States,Not a question of IF anymore,2/9/2011 16:40, None ,1,4,"Organizations that are still debating IF they should be using social tools promote their products and services, engage with customers or test out new ideas will quickly get left behind. It is no longer a matter of IF but HOW. If your company or organization is not using these tools, you can probably guarantee that your competitors are. Not only do they see customer reviews of your products, they can see the suggestions for new services or the dialogue from the group that suddenly feels disenfranchised. This becomes a new market or potential new customers for them.  At the top of the list of where customers spend most of their time should be behind a computer or attached to a mobile device. Generation Y is touted as the most ""connected"" generation. Even in industries where laptops or computers were not traditionally used are changing with the proliferation of iPads and mobile devices.  ...   The HOW to use social media is evolving also. Sure, someone can ""like"" your company on Facebook, but are you thinking of new ways to use these tools or simply trying to keep up?  What are some of the new ways organizations are or should be using social media to engage, attract or retain customers?  What companies are doing a good job of it?"
44581,reply,IBM Employee,Argentina,Take one step forward in Social Media,2/9/2011 20:20, None ,0,0,"I'm pretty sure that we can take even more advanteges from social media connection than getting new customers, or making the cust-bussiness communicacion effective.  What about letting other businesses know what do you do, and what you could potencially do if you have the chance to get connected with other bussiness? Just like a polymer (a chain of amino acids) ready to become a any kind of protein by getting connected with another polymer within the right environment.  How  ...   far do you want to take your bussines? Just pick up any other industry and think what would happen if you two get connected? what kind of new product/service could you provide?  Or even better, what kind of social impact could you two provide just by embracing a single project?"
44701,reply,IBM Employee,United States,"Not a question of have to, but how to",2/10/2011 0:55, Strategic ,1,5,"I think it's agreed upon across the business world that social media gives companies the opportunity to reach a broad base of potential consumers 1:1.  I think one of the biggest issues I see in the execution of a customer-facing social business strategy is that companies tend to market rather than enable. The power of social communities is in tapping into your consumers and having them speak their minds whether it be good or bad on behalf of the company. Companies then need to enable these people to be more prolific. So let's say John Doe is unhappy with your product/service - find out why. Connect directly with John Doe and change his experience. Then, this guy who was spouting bad things about your company says good things.  ...   We can't market people, we can't tell them what to say - but we can identify those having a negative experience, and change it."
30813,reply,Large Enterprise,United States,Who really wants to be friends?,2/10/2011 16:23, None ,4,5,"I think one of the biggest issues I see in the execution of a customer-facing social business strategy is that companies tend to market rather than enable.  Totally agree with Jenny's comment. In reality, how many companies do consumers really want to be friends with in the classic ""I love your brand"" way? The same few come to mind, brands like Apple, Audi, Livestrong, Burton, Nordstrom. There are more--but for the vast majority of brands in all sectors, the notion of friendship is a hollow one (or the definition of friendship has devolved, in my opinion). It's all about listening to the customer, responding to their needs both in the short term (fixing their problem or answering their question quickly and accurately) and in the long term (evolving your company's products to better meet customers' needs). It is not about pushing products or serving as an additional (cheap!) marketing channel by spamming your customers. (But I could say the same for much of the drivel posted on facebook by individuals as well as companies: ""Who cares?"")"
45067,reply,Analyst,United States,Social Friendship is a misnomer,2/10/2011 16:47, People & culture ,1,5,"This idea of social friendship really goes back a decade to the days of LiveJournal, then myspace and Friendster where we created social communities that consisted of our college friends or family. But as we got bigger communities like Facebook or Social Business solutions, we kept the terminology of ""friendship"" with the mistaken assumption that if we brought close friendships into an online social environment, that all of our online contacts became friends.  From a business perspective, relationships are based on utility and value, not just on personal aspects. The customer-based social network should still be based on providing value to the customer and not just entertainment or aggregation for the sake of advertising the size of a network. For most businesses, I don't want friends; I want what I want. (And I want it now!)"
44975,reply,IBM Employee,United States,Loyalty through friendship,2/10/2011 17:31, People & culture ,1,5,"Agree with you Josh. I think back to a few interactions that I've had with businesses in the past on a personal/consumer level. I seldom ""friend"" a business via FB or any other channel...but there are times when I've posted a review about a business on Yelp stating a bad experience or something. What surprises me is if that business owner takes the initiative to respond and takes my comments to heart. From there is where I gain respect and develop loyalty to that business. So its not about spamming or providing coupons, similar to 10 years ago before these social tools were out there - its all about the relationship. These tools nowadays just make it easier and faster to establish those relationships..."
30591,reply,IBM Business Partner,United States,Social is forcing companies to walk the walk,2/10/2011 5:38, Strategic ,0,0,"Completely agree with the sentiments expressed here. Companies must participate or become effectively invisible to consumers. The risk of being ignored is at this point greater than the risk of overexposure or scandal.  But the interesting thing about social media is that it forces organizations to prove themselves. They can no longer use a big powerful marketing message to drown out problems or complaints. Every customer service misstep or tone-deaf marketing ploy is a potential PR firestorm that could drive customers away in droves. So organizations actually have to do some work to make sure they're treating customers well. My colleagues and I like to say that service is the new marketing. Every single customer interaction is a piece of your brand - more so than ever before.  ...   It puts a lot of pressure on the organization, but it's also very exciting to see them realizing that following through on the promise is just as important as the promise itself."
44762,reply,Professional Association,India,sine qua non for businesses,2/10/2011 14:04, Processes & operational ,0,0,"Amulya, no doubt, businesses have to use social media. And that's why most of the businesses have some sorts of social media presence. But, the major challenges before them is how to engage the customers, and how much of their engagements ca be converted into genuine leads.  To me, engagement of customers and their conversion, and more importantly, the ROI are the major challenges for the business. Social media presence is now almost a sine qua non for businesses."
30774,reply,IBM Employee,Netherlands,"Not only my business, but network communities too",2/10/2011 15:50, People & culture ,0,0,"Experiencing less attendees to specific network events, because traffic and work/life balance is keeping a lot of people away...social media is a way to interact, to keep your network and board members active and avoiding a lot of organizing workloads. More and more blogging with a large group of experts aligned to your own interest gives you more insights and feedback then you ever will get during an event or drinks afterwards. However it is not the only way."
44849,reply,Large Enterprise,France,People are already in social networks,2/10/2011 15:59, None ,0,0,"Let's face it: an increasing number of our existing or potential Customers are already in social networks, to exchange valuable information between them like ""does anybody already had that problem with product X ..."", and some companies are not even aware of it ... So there is no question that businesses have to connect one way or another to these social networks.  @Jen: fully agree with you that ""social"" is not just another media where you could push strong marcom messages to hide some troubles ... results would probably be the opposite of those expected ... it is about creating long-term relationship with individual people, built on many single interactions, which will build a ""culture"" shared between the company and the customers.  I  ...   see that as a new approach for most companies, but a great opportunity to show the actual value of a company, not only by declaring it but by proving it on a day-to-day and transparent basis."
30954,reply,IBM Employee,Brazil,More than Facebook,2/10/2011 17:41, People & culture ,0,0,"The potential customers that`s inside the social networks around the world is beyond the measures of any company. And these companies, specially the big and old ones, still doesn`t know how to use the informations that these customers give in the internet.  Blogs, videos and other medias are use to support or to show how bad is a service or product, and to give to other users informations about it. The major example about it is the smartphones: unboxing, reviews and the iOS vesus Android disputes between users.  The customers shows their satisfaction or hate beyond the facebook or something like: they get together to improve themselves the product. I believe that  ...   companies can learn much more if they could see this behavior, and use it to give much mor than the market expect."
45139,reply,Small or Mid-size Business,Canada,Hilton: Take Advantage of the Mugs in Hotel Rooms!,2/10/2011 18:03, Strategic ,1,1,"I am Dan Verhaeghe, The Mobile Marketing Specialist at McLoughlin Promotions.  I've stayed at several hotels and I've always noticed that there are promotional napkins and promotional mugs, and they all say Hilton on it!  If you also included a QR code on these promotional items, you could link the smartphone-wielding guest anywhere to gain ROI from your guests or as an information service:  ...   Here are 20 QR Code Ideas that generate ROI, think outside the box! http://www.mcloughlin.ca/insights/20qrcodeideas"
44272,post,Other,United States,Seeing,2/9/2011 14:22, Best practices & lessons learned ,1,5,"As businesses have become bigger, more global, and more diverse—with operations and interactions that span timezones, national borders, and continents—it's become harder to see customers. The days of being able to grasp each interaction, what real customers look like, what their desires are, what makes them happy (or not) about your service or offering has become harder. What social business does—meaning, social networks and social tools carefully deployed—is serve as a new set of eyes. From seeing comes belief-changing insights, that then spur action. With this new ability to see again—but at a larger scale—what might we do as leaders in improving how our businesses run?"
30180,reply,IBM Employee,United States,Social Media for All,2/9/2011 15:54, None ,0,0,"I agree that large global organizations are and should be using social media to engage and attract new customers. I think that the ""seeing"" you refer to can be applied to existing customers. Using social media is a good way to have ""conversations"" with customers who have ""liked"" or otherwise already connected to your company. Using social can be a good way to announce new products, service offerings and respond to customer feedback - when done with the customer in mind.  Social can and should also be used to ""see"" or find new customers. And it's not just for the large, global companies. I recently read of a business owner who is the president of a company that sells industrial and commercial HVAC systems and parts. He did a Google search on key words for his industry and found that his company did not show up in the results. This drove him to action. He built a new website to provide customers and with information  ...   on his companies’ products. This is something most would refer to as Web 1.0 and the bare minimum of promoting a company. However, he didn't stop there. He interviewed industry leaders to show how a piece of equipment really works and posted the videos on YouTube. He wrote many articles and blog posts on products and innovations in his industry. His company now shows up on the front page of results when entering those same key word searches. He promoted his organization and optimized social media channels effectively.  What are other ways organizations can use social to increase their customer base?"
44378,reply,IBM Employee,United States,New Eyes,2/9/2011 17:57, Strategic ,0,0,"Keith:  The shift in perspective that becomes possible means that the social business can actually see itself, through the eyes of its customers, partners and even its own workforce.  Organizational myopia becomes less tenable when a company or business can truly see, hear and understand how others perceive it...and such self-awareness is critical to transformation and change."
30762,reply,IBM Employee,United States,Social business for self-awareness and change,2/10/2011 15:28, Strategic ,0,0,"Sounds like a ""hot idea"": Social interaction enhances organizational self-awareness, which is critical to transformation and change... which in time will improve business / organization results, because you know where to invest. How can you afford to not become a social business?"
45037,reply,IBM Employee,United States,What are the new eyes?,2/10/2011 16:13, People & culture ,0,0,"Perhaps it is not that organizations purposely ignore the viewpoints of people (customers, partners, employees) but rather how they look. Most medium and larger companies use some form of survey, customer focus groups, or other ways to determine 'insights' from these constituents. While they ask, do they really listen at a level beyond looking for opportunities?  Very often this kind of information is aggregated into an ""overall"" message from a particular segment rather than looking distinctly at the individual inputs and messages, because it takes work. I would think with the advances in social CRM and other technology we do have some of those capabilities to consider this view from an individual viewpoint."
30876,reply,Large Enterprise,Italy,New eyes or a mirror?,2/10/2011 16:46, People & culture ,0,0,"You say ""while they ask, do they really listen at a level beyond looking for opportunities?"".I think not, because what we really miss is the ability to ""get in the shoes"" of others. Social or face to face, do you think it's possible to understand customers and improve our business without simply returning to the (italian) proverb:""The customer is always right?"""
44963,reply,IBM Employee,United States,New vision through analytics,2/10/2011 17:16, People & culture ,0,0,"Very thought provoking...I agree with others that social business also allows organizations to ""see"" new customers. With the tidal wave of social data collected everyday, there are opportunities to analyze this data to ""see"" what people in general are saying/doing/etc. If we can do this right, Social Analytics can open the doors to whole new way of finding new customers (on top of monitoring the sentiment of existing ones)."
45109,reply,IBM Employee,United States,Back to the basic,2/10/2011 17:36, None ,0,0,"Is the customer happy with what you do...!!  Social is a way to monitor that...get feedback...use the feedback to make the experience and products better....  One clear way to do that has been around for mucho time but, we here at IBM still don't do it...  Product  ...   reviews...allowing our customers to give us feedback on our website about our products and make it visable to all...That builds trust and confidence...Gives us the ability to analize, respond, and make our customer experience and products better...  This example of social computing is probably called...getting back to the basics of social computing ....Making our customers delighted with what we do...."
43510,post,Large Enterprise,United States,Sustaining trust in an era of social media: how?,2/8/2011 16:14, Best practices & lessons learned ,0,0,"The notion of trust has come up repeatedly in response to my earlier post about customers' willingness to engage socially with businesses.  So if trust is so central: how does one build trust? Are there some positive practices that stand out? Conversely, what practices should be absolutely avoided?  Share your insights!"
43190,reply,IBM Employee,United States,Trust,2/8/2011 16:36, People & culture ,2,5,"Trust results from building and maintaining a relationship. It takes time, and dedication. Both parties need to gain mutual benefit over a period of time. Once you finally get 'it', you must continue to dedicate the time and energy in keeping it. It's not easy ... but well worth the investment.  So, the best practice? Dedicate the time, and commit to long term relationships."
